	gene_id_Covid7_R1_
MROH9	4
MRPL1	22
MRPL10	13
MRPL11	15
MRPL12	61
MRPL13	34
MRPL14	105
MRPL15	35
MRPL16	39
MRPL17	41
MRPL18	83
MRPL19	91
MRPL2	51
MRPL20	66
MRPL21	41
MRPL22	63
MRPL23	2
MRPL23_AS1	0
MRPL24	61
MRPL27	108
MRPL28	120
MRPL3	54
MRPL30	78
MRPL32	44
MRPL33	48
MRPL34	40
MRPL35	51
MRPL36	18
MRPL37	52
MRPL38	45
MRPL39	21
MRPL4	83
MRPL40	91
MRPL41	56
MRPL42	76
MRPL42P5	0
MRPL43	74
MRPL44	52
MRPL45	27
MRPL45P2	3
MRPL46	29
MRPL47	35
MRPL48	18
MRPL49	107
MRPL50	26
MRPL51	112
MRPL52	46
MRPL53	23
MRPL54	37
MRPL55	31
MRPL57	59
MRPL9	61
MRPS10	53
MRPS11	42
MRPS12	19
MRPS14	37
MRPS15	77
MRPS16	150
MRPS17	17
MRPS18A	58
MRPS18B	75
MRPS18C	54
MRPS2	22
MRPS21	117
MRPS22	26
MRPS23	41
MRPS24	2
MRPS25	63
MRPS26	64
MRPS27	46
MRPS28	37
MRPS30	47
MRPS31	64
MRPS31P5	14
MRPS33	66
MRPS34	65
MRPS35	43
MRPS36	12
MRPS5	156
MRPS6	41
MRPS7	45
MRPS9	59
MRRF	5
MRS2	34
MRS2P2	1
MRTO4	61
MRVI1	6
MRVI1_AS1	5
MS4A1	6
MS4A10	1
MS4A12	0
MS4A13	0
MS4A14	3
MS4A15	0
MS4A18	0
MS4A2	1
MS4A3	0
MS4A4A	10
MS4A5	0
MS4A6A	54
MS4A6E	0
MS4A7	20
MS4A8	65
MSANTD1	1
MSANTD2	11
MSANTD3	3
MSANTD3_TMEFF1	0
MSANTD4	65
MSC	6
MSC_AS1	2
MSGN1	0
MSH2	50
MSH3	84
MSH4	2
MSH5	0
MSH5_SAPCD1	2
MSH6	66
MSI1	2
MSI2	146
MSL1	81
MSL2	78
MSL3	137
MSL3P1	11
MSLN	34
MSMB	239
MSMO1	8
MSMP	13
MSN	871
MSR1	51
MSRA	32
MSRB1	54
MSRB2	32
MSRB3	2
MSS51	4
MST1	8
MST1L	0
MST1P2	2
MST1R	24
MSTN	2
MSTO1	1
MSTO2P	7
MSX1	3
MSX2	2
MSX2P1	1
MT1A	0
MT1B	0
MT1DP	0
MT1E	83
MT1F	23
MT1G	7
MT1H	1
MT1HL1	0
MT1IP	1
MT1JP	0
MT1L	2
MT1M	6
MT1X	59
MT2A	210
MT3	11
MT4	0
MTA1	99
MTA2	192
MTA3	53
MTAP	35
MTBP	15
MTCH1	188
MTCH2	79
MTCL1	5
MTCP1	1
MTDH	269
MTERF1	11
MTERF2	20
MTERF3	19
MTERF4	73
MTF1	127
MTF2	58
MTFMT	15
MTFP1	16
MTFR1	30
MTFR1L	19
MTFR2	6
MTG1	105
MTG2	47
MTHFD1	74
MTHFD1L	19
MTHFD2	69
MTHFD2L	14
MTHFD2P1	0
MTHFR	141
MTHFS	24
MTHFSD	41
MTIF2	87
MTIF3	65
MTL5	16
MTM1	51
MTMR1	63
MTMR10	34
MTMR11	6
MTMR12	149
MTMR14	62
MTMR2	42
MTMR3	192
MTMR4	82
MTMR6	47
MTMR7	9
MTMR8	6
MTMR9	29
MTMR9LP	10
MTNR1A	15
MTNR1B	23
MTO1	23
MTOR	87
MTOR_AS1	1
MTPAP	39
MTPN	0
MTR	115
MTRF1	20
MTRF1L	8
MTRNR2L1	11
MTRNR2L10	0
MTRNR2L2	98
MTRNR2L3	0
MTRNR2L4	2
MTRNR2L5	0
MTRNR2L6	8
MTRNR2L7	0
MTRNR2L8	13
MTRNR2L9	1
MTRR	18
MTSS1	150
MTSS1L	433
MTTP	0
MTURN	152
MTUS1	232
MTUS2	6
MTUS2_AS1	0
MTVR2	3
MTX1	31
MTX2	26
MTX3	52
MUC1	612
MUC12	3
MUC13	438
MUC15	38
MUC16	1497
MUC17	3
MUC19	2
MUC2	5565
MUC20	247
MUC21	2
MUC22	1
MUC3A	47
MUC4	4354
MUC5AC	12123
MUC5B	387
MUC6	100
MUC7	2
MUCL1	7
MUL1	57
MUM1	36
MUM1L1	0
MURC	2
MUS81	55
MUSK	7
MUSTN1	0
MUT	57
MUTYH	23
MVB12A	53
MVB12B	49
MVD	34
MVK	60
MVP	1006
MX1	2067
MX2	344
MXD1	85
MXD3	14
MXD4	102
MXI1	55
MXRA5	14
MXRA7	28
MXRA8	16
MYADM	193
MYADML	2
MYADML2	1
MYB	244
MYBBP1A	120
MYBL1	11
MYBL2	12
MYBPC1	1
MYBPC2	0
MYBPC3	12
MYBPH	0
MYBPHL	1
MYC	30
MYCBP	3
MYCBP2	294
MYCBP2_AS1	1
MYCBPAP	38
MYCL	57
MYCN	2
MYCNOS	0
MYCNUT	1
MYCT1	10
MYD88	198
MYDGF	44
MYEF2	36
MYEOV	25
MYEOV2	30
MYF5	0
MYF6	0
MYH1	2
MYH10	195
MYH11	24
MYH13	1
MYH14	1995
MYH15	1
MYH16	1
MYH2	2
MYH3	12
MYH4	0
MYH6	2
MYH7	27
MYH7B	13
MYH8	2
MYH9	2737
MYHAS	0
MYL1	0
MYL10	1
MYL12A	208
MYL12B	396
MYL2	0
MYL3	0
MYL4	1
MYL5	3
MYL6	872
MYL6B	24
MYL7	0
MYL9	23
MYLIP	89
MYLK	39
MYLK_AS1	2
MYLK_AS2	0
MYLK2	0
MYLK3	11
MYLK4	8
MYLPF	0
MYNN	40
MYO10	211
MYO15A	20
MYO15B	81
MYO16	16
MYO16_AS1	0
MYO18A	414
MYO18B	4
MYO19	48
MYO1A	4
MYO1B	210
MYO1C	120
MYO1D	200
MYO1E	230
MYO1F	164
MYO1G	81
MYO1H	1
MYO3A	2
MYO3B	0
MYO5A	92
MYO5B	359
MYO5C	427
MYO6	486
MYO7A	22
MYO7B	6
MYO9A	58
MYO9B	373
MYOC	0
MYOCD	4
MYOD1	9
MYOF	394
MYOG	1
MYOM1	5
MYOM2	2
MYOM3	1
MYOT	5
MYOZ1	0
MYOZ2	0
MYOZ3	0
MYPN	0
MYPOP	45
MYRF	16
MYRFL	22
MYRIP	1
MYSM1	91
MYT1	5
MYT1L	1
MYT1L_AS1	0
MYZAP	1
MZB1	3
MZF1	27
MZF1_AS1	140
MZT1	23
MZT2A	31
MZT2B	13
N4BP1	111
N4BP2	62
N4BP2L1	124
N4BP2L2	137
N4BP2L2_IT2	12
N4BP3	22
N6AMT1	13
N6AMT2	9
NAA10	59
NAA11	1
NAA15	132
NAA16	41
NAA20	184
NAA25	55
NAA30	128
NAA35	64
NAA38	59
NAA40	122
NAA50	229
NAA60	40
NAAA	17
NAALAD2	1
NAALADL1	0
NAALADL2	10
NAALADL2_AS1	0
NAALADL2_AS2	0
NAALADL2_AS3	0
NAB1	77
NAB2	28
NABP1	48
NABP2	29
NACA	406
NACA2	5
NACAD	2
NACAP1	1
NACC1	202
NACC2	124
NADK	181
NADK2	39
NADSYN1	55
NAE1	43
NAF1	50
NAGA	61
NAGK	145
NAGLU	53
NAGPA	17
NAGPA_AS1	0
NAGS	4
NAIF1	19
NAIP	26
NALCN	10
NALCN_AS1	0
NAMA	0
NAMPT	113
NANOG	0
NANOGNB	0
NANOS1	7
NANOS2	1
NANOS3	0
NANP	8
NANS	124
NAP1L1	1469
NAP1L2	6
NAP1L3	0
NAP1L4	506
NAP1L5	16
NAP1L6	0
NAPA	222
NAPA_AS1	6
NAPB	43
NAPEPLD	35
NAPG	55
NAPRT	77
NAPSA	2
NAPSB	19
NARF	70
NARFL	30
NARR	0
NARS	447
NARS2	18
NASP	294
NAT1	34
NAT10	135
NAT14	56
NAT16	0
NAT2	0
NAT6	0
NAT8	1
NAT8B	1
NAT8L	3
NAT9	17
NATD1	26
NAV1	69
NAV2	192
NAV2_AS2	0
NAV2_AS4	0
NAV2_AS5	0
NAV3	1
NBAS	48
NBAT1	1
NBEA	155
NBEAL1	69
NBEAL2	209
NBEAP1	0
NBL1	6
NBN	126
NBPF1	347
NBPF10	18
NBPF11	12
NBPF12	166
NBPF13P	0
NBPF14	19
NBPF15	4
NBPF18P	0
NBPF20	4
NBPF22P	0
NBPF25P	8
NBPF3	36
NBPF4	1
NBPF6	0
NBPF7	1
NBPF8	13
NBPF9	3
NBR1	321
NBR2	8
NCALD	75
NCAM1	1
NCAM1_AS1	0
NCAM2	0
NCAN	7
NCAPD2	65
NCAPD3	49
NCAPG	10
NCAPG2	24
NCAPH	23
NCAPH2	47
NCBP1	82
NCBP2	109
NCBP2_AS2	33
NCCRP1	0
NCDN	102
NCEH1	19
NCF1	11
NCF1B	4
NCF1C	9
NCF2	49
NCF4	26
NCK1	54
NCK1_AS1	19
NCK2	212
NCKAP1	142
NCKAP1L	85
NCKAP5	8
NCKAP5L	35
NCKIPSD	16
NCL	5446
NCLN	40
NCMAP	18
NCOA1	91
NCOA2	92
NCOA3	157
NCOA4	286
NCOA5	122
NCOA6	107
NCOA7	148
NCOA7_AS1	0
NCOR1	352
NCOR1P1	0
NCOR2	659
NCR1	1
NCR2	0
NCR3	7
NCR3LG1	12
NCRNA00250	0
NCRUPAR	0
NCS1	83
NCSTN	44
NDC1	12
NDC80	19
NDE1	62
NDEL1	87
NDFIP1	249
NDFIP2	128
NDFIP2_AS1	0
NDN	23
NDNF	2
NDNL2	26
NDOR1	50
NDP	0
NDRG1	81
NDRG2	129
NDRG3	40
NDRG4	16
NDST1	59
NDST2	32
NDST3	0
NDST4	0
NDUFA1	137
NDUFA10	123
NDUFA11	114
NDUFA12	61
NDUFA13	108
NDUFA2	58
NDUFA3	67
NDUFA4	71
NDUFA4L2	3
NDUFA5	60
NDUFA6	56
NDUFA6_AS1	3
NDUFA7	43
NDUFA8	55
NDUFA9	80
NDUFAB1	41
NDUFAF1	29
NDUFAF2	30
NDUFAF3	61
NDUFAF4	7
NDUFAF4P1	0
NDUFAF5	17
NDUFAF6	17
NDUFAF7	9
NDUFB1	47
NDUFB10	74
NDUFB11	59
NDUFB2	44
NDUFB2_AS1	8
NDUFB3	42
NDUFB4	79
NDUFB5	129
NDUFB6	50
NDUFB7	222
NDUFB8	135
NDUFB9	108
NDUFC1	52
NDUFC2	36
NDUFC2_KCTD14	0
NDUFS1	117
NDUFS2	139
NDUFS3	79
NDUFS4	38
NDUFS5	208
NDUFS6	147
NDUFS7	48
NDUFS8	54
NDUFV1	108
NDUFV2	85
NDUFV2_AS1	2
NDUFV3	75
NEAT1	10079
NEB	9
NEBL	236
NEBL_AS1	4
NECAB1	0
NECAB2	1
NECAB3	15
NECAP1	26
NECAP2	102
NEDD1	32
NEDD4	18
NEDD4L	116
NEDD8	5
NEDD8_MDP1	0
NEDD9	43
NEFH	6
NEFL	1
NEFM	8
NEGR1	1
NEGR1_IT1	0
NEIL1	25
NEIL2	57
NEIL3	2
NEK1	160
NEK10	224
NEK11	178
NEK2	60
NEK3	24
NEK4	93
NEK5	71
NEK6	45
NEK7	149
NEK8	20
NEK9	147
NELFA	78
NELFB	134
NELFCD	108
NELFE	137
NELL1	1
NELL2	21
NEMF	268
NEMP1	22
NEMP2	6
NENF	16
NEO1	63
NES	2
NET1	391
NETO1	0
NETO2	3
NEU1	49
NEU2	0
NEU3	19
NEU4	168
NEURL1	21
NEURL1_AS1	0
NEURL1B	44
NEURL2	4
NEURL3	41
NEURL4	55
NEUROD1	0
NEUROD2	8
NEUROD4	0
NEUROD6	1
NEUROG1	0
NEUROG2	0
NEUROG3	0
NEXN	196
NEXN_AS1	2
NF1	120
NF1P2	0
NF2	234
NFAM1	15
NFASC	21
NFAT5	291
NFATC1	44
NFATC2	101
NFATC2IP	132
NFATC3	81
NFATC4	15
NFE2	0
NFE2L1	427
NFE2L2	364
NFE2L3	37
NFE4	0
NFIA	236
NFIA_AS1	0
NFIA_AS2	0
NFIB	146
NFIC	587
NFIL3	26
NFIX	523
NFKB1	94
NFKB2	108
NFKBIA	154
NFKBIB	105
NFKBID	23
NFKBIE	33
NFKBIL1	75
NFKBIZ	94
NFRKB	50
NFS1	19
NFU1	38
NFX1	126
NFXL1	28
NFYA	25
NFYB	29
NFYC	31
NFYC_AS1	5
NGB	2
NGDN	77
NGEF	28
NGF	1
NGFR	7
NGFRAP1	43
NGLY1	42
NGRN	310
NHEG1	2
NHEJ1	16
NHLH1	0
NHLH2	1
NHLRC1	7
NHLRC2	57
NHLRC3	35
NHLRC4	51
NHP2	45
NHS	58
NHS_AS1	0
NHSL1	101
NHSL2	7
NICN1	32
NID1	4
NID2	2
NIF3L1	21
NIFK	35
NIFK_AS1	12
NIM1K	0
NIN	262
NINJ1	19
NINJ2	3
NINL	56
NIP7	61
NIPA1	13
NIPA2	46
NIPAL1	1
NIPAL2	41
NIPAL3	98
NIPAL4	4
NIPBL	241
NIPBL_AS1	23
NIPSNAP1	88
NIPSNAP3A	17
NIPSNAP3B	8
NISCH	119
NIT1	42
NIT2	28
NKAIN1	0
NKAIN2	0
NKAIN3	1
NKAIN4	0
NKAP	101
NKAPL	19
NKAPP1	17
NKD1	16
NKD2	9
NKG7	32
NKILA	1
NKIRAS1	23
NKIRAS2	91
NKPD1	6
NKRF	17
NKTR	115
NKX1_1	51
NKX1_2	2
NKX2_1	10
NKX2_1_AS1	0
NKX2_2	16
NKX2_3	3
NKX2_4	1
NKX2_5	86
NKX2_6	1
NKX2_8	1
NKX3_1	35
NKX3_2	0
NKX6_1	0
NKX6_2	1
NKX6_3	0
NLE1	15
NLGN1	1
NLGN1_AS1	0
NLGN2	27
NLGN3	4
NLGN4X	0
NLGN4Y	1
NLGN4Y_AS1	0
NLK	43
NLN	11
NLRC3	91
NLRC4	5
NLRC5	231
NLRP1	51
NLRP10	0
NLRP11	0
NLRP12	0
NLRP13	3
NLRP14	1
NLRP2	6
NLRP3	10
NLRP4	0
NLRP5	3
NLRP6	9
NLRP7	0
NLRP8	0
NLRP9	0
NLRX1	36
NMB	6
NMBR	0
NMD3	61
NME1	16
NME1_NME2	0
NME2	7
NME3	28
NME4	23
NME5	60
NME6	47
NME7	49
NME8	1
NME9	43
NMI	170
NMNAT1	27
NMNAT2	2
NMNAT3	6
NMRAL1	79
NMRK1	32
NMRK2	0
NMS	0
NMT1	196
NMT2	59
NMU	7
NMUR1	4
NMUR2	0
NNAT	5
NNMT	0
NNT	38
NNT_AS1	19
NOA1	59
NOB1	72
NOBOX	0
NOC2L	136
NOC3L	95
NOC4L	34
NOCT	12
NOD1	30
NOD2	16
NODAL	2
NOG	0
NOL10	71
NOL11	25
NOL12	75
NOL3	40
NOL4	0
NOL4L	82
NOL6	131
NOL7	231
NOL8	155
NOL9	61
NOLC1	205
NOM1	182
NOMO1	25
NOMO2	10
NOMO3	1
NONO	626
NOP10	24
NOP14	185
NOP14_AS1	10
NOP16	21
NOP2	88
NOP56	175
NOP58	192
NOP9	151
NOS1	2
NOS1AP	54
NOS2	296
NOS3	2
NOSIP	83
NOSTRIN	1
NOTCH1	94
NOTCH2	179
NOTCH2NL	37
NOTCH3	62
NOTCH4	39
NOTO	0
NOTUM	2
NOV	1
NOVA1	1
NOVA2	3
NOX1	5
NOX3	0
NOX4	3
NOX5	0
NOXA1	18
NOXO1	8
NOXRED1	2
NPAP1	44
NPAS1	13
NPAS2	33
NPAS3	19
NPAS4	1
NPAT	14
NPB	119
NPBWR1	0
NPBWR2	0
NPC1	18
NPC1L1	2
NPC2	36
NPDC1	16
NPEPL1	22
NPEPPS	110
NPFF	4
NPFFR1	1
NPFFR2	0
NPHP1	263
NPHP3	0
NPHP3_ACAD11	0
NPHP3_AS1	0
NPHP4	62
NPHS1	2
NPHS2	1
NPIPA1	0
NPIPA2	0
NPIPA3	0
NPIPA5	1
NPIPA7	0
NPIPA8	0
NPIPB11	2
NPIPB15	2
NPIPB3	4
NPIPB4	3
NPIPB5	0
NPIPB6	0
NPIPB8	0
NPIPB9	2
NPL	42
NPLOC4	192
NPM1	343
NPM2	25
NPM3	14
NPNT	5
NPPA	0
NPPA_AS1	0
NPPB	1
NPPC	4
NPR1	1
NPR2	11
NPR3	10
NPRL2	8
NPRL3	51
NPS	0
NPSR1	0
NPSR1_AS1	1
NPTN	98
NPTN_IT1	19
NPTX1	1
NPTX2	5
NPTXR	17
NPVF	0
NPW	2
NPY	0
NPY1R	0
NPY2R	2
NPY4R	0
NPY5R	0
NPY6R	9
NQO1	508
NQO2	40
NR0B1	0
NR0B2	0
NR1D1	30
NR1D2	84
NR1H2	194
NR1H3	22
NR1H4	0
NR1I2	6
NR1I3	1
NR2C1	20
NR2C2	116
NR2C2AP	15
NR2E1	3
NR2E3	0
NR2F1	2
NR2F1_AS1	6
NR2F2	134
NR2F2_AS1	16
NR2F6	146
NR3C1	91
NR3C2	62
NR4A1	63
NR4A2	44
NR4A3	27
NR5A1	0
NR5A2	3
NR6A1	20
NRADDP	1
NRAP	2
NRARP	53
NRAS	80
NRAV	68
NRBF2	12
NRBP1	240
NRBP2	25
NRCAM	3
NRD1	406
NRDE2	45
NREP	5
NREP_AS1	0
NRF1	49
NRG1	3
NRG1_IT1	0
NRG1_IT3	1
NRG2	29
NRG3	11
NRG3_AS1	0
NRG4	7
NRGN	21
NRIP1	38
NRIP2	10
NRIP3	2
NRIR	4
NRK	2
NRL	7
NRM	3
NRN1	1
NRN1L	0
NRON	4
NRP1	47
NRP2	61
NRROS	8
NRSN1	0
NRSN2	16
NRSN2_AS1	5
NRTN	18
NRXN1	0
NRXN2	125
NRXN3	4
NSA2	143
NSD1	166
NSDHL	31
NSF	58
NSFL1C	166
NSFP1	1
NSG1	11
NSL1	31
NSMAF	40
NSMCE1	31
NSMCE2	41
NSMCE4A	57
NSMF	35
NSRP1	266
NSUN2	181
NSUN3	14
NSUN4	21
NSUN5	34
NSUN5P1	9
NSUN5P2	2
NSUN6	15
NSUN7	72
NT5C	53
NT5C1A	1
NT5C1B	1
NT5C1B_RDH14	0
NT5C2	215
NT5C3A	106
NT5C3B	123
NT5DC1	51
NT5DC2	32
NT5DC3	18
NT5E	37
NT5M	39
NTAN1	14
NTF3	1
NTF4	3
NTHL1	17
NTM	27
NTM_IT	2
NTMT1	39
NTN1	290
NTN3	6
NTN4	212
NTN5	2
NTNG1	0
NTNG2	4
NTPCR	31
NTRK1	0
NTRK2	9
NTRK3	6
NTRK3_AS1	2
NTS	3
NTSR1	2
NTSR2	0
NUAK1	38
NUAK2	24
NUB1	265
NUBP1	52
NUBP2	58
NUBPL	34
NUCB1	194
NUCB1_AS1	0
NUCB2	700
NUCKS1	951
NUDC	1011
NUDCD1	28
NUDCD2	40
NUDCD3	164
NUDT1	24
NUDT10	2
NUDT11	1
NUDT12	37
NUDT13	6
NUDT14	31
NUDT15	27
NUDT16	168
NUDT16L1	57
NUDT16P1	7
NUDT17	0
NUDT18	58
NUDT19	39
NUDT2	14
NUDT21	102
NUDT22	10
NUDT3	50
NUDT4	155
NUDT4P1	0
NUDT4P2	0
NUDT5	52
NUDT6	6
NUDT7	14
NUDT8	3
NUDT9	46
NUDT9P1	1
NUF2	14
NUFIP1	24
NUFIP2	259
NUGGC	11
NUMA1	397
NUMB	148
NUMBL	15
NUP107	47
NUP133	33
NUP153	132
NUP155	45
NUP160	55
NUP188	68
NUP205	72
NUP210	54
NUP210L	1
NUP210P1	0
NUP214	119
NUP35	9
NUP37	13
NUP43	37
NUP50	257
NUP50_AS1	40
NUP54	33
NUP62	68
NUP62CL	21
NUP85	20
NUP88	52
NUP93	92
NUP98	104
NUPL1	47
NUPL2	19
NUPR1	894
NUPR1L	0
NUS1	30
NUSAP1	35
NUTF2	74
NUTM1	1
NUTM2A	0
NUTM2A_AS1	23
NUTM2B	0
NUTM2B_AS1	13
NUTM2D	4
NUTM2F	0
NUTM2G	2
NVL	53
NWD1	358
NWD2	4
NXF1	79
NXF2	0
NXF2B	0
NXF3	0
NXF4	39
NXF5	0
NXN	64
NXNL1	0
NXNL2	2
NXPE1	6
NXPE2	1
NXPE3	26
NXPE4	0
NXPH1	0
NXPH2	0
NXPH3	4
NXPH4	1
NXT1	12
NXT2	26
NYAP1	7
NYAP2	0
NYNRIN	108
NYX	0
OACYLP	0
OAF	20
OARD1	71
OAS1	291
OAS2	491
OAS3	669
OASL	141
OAT	169
OAZ1	602
OAZ2	143
OAZ3	2
OBFC1	38
OBP2A	0
OBP2B	0
OBSCN	49
OBSL1	98
OC90	1
OCA2	0
OCEL1	25
OCIAD1	99
OCIAD2	79
OCLM	2
OCLN	39
OCM	0
OCM2	0
OCRL	39
OCSTAMP	2
ODAM	0
ODC1	61
ODF1	0
ODF2	286
ODF2L	302
ODF3	1
ODF3B	127
ODF3L1	1
ODF3L2	2
ODF4	0
OFD1	190
OGDH	219
OGDHL	3
OGFOD1	91
OGFOD2	40
OGFOD3	37
OGFR	330
OGFR_AS1	2
OGFRL1	53
OGFRP1	4
OGG1	15
OGN	4
OGT	131
OIP5	34
OIP5_AS1	63
OIT3	4
OLA1	65
OLAH	1
OLFM1	1
OLFM2	7
OLFM3	39
OLFM4	0
OLFML1	1
OLFML2A	76
OLFML2B	23
OLFML3	5
OLIG1	6
OLIG2	36
OLIG3	0
OLMALINC	7
OLR1	12
OMA1	25
OMD	0
OMG	5
OMP	2
ONECUT1	190
ONECUT2	3
ONECUT3	3
OOEP	1
OOSP1	0
OOSP2	0
OPA1	150
OPA1_AS1	3
OPA3	92
OPALIN	5
OPCML	0
OPHN1	36
OPLAH	34
OPN1LW	0
OPN1MW	0
OPN1MW2	0
OPN1SW	1
OPN3	5
OPN4	1
OPN5	0
OPRD1	2
OPRK1	2
OPRL1	18
OPRM1	3
OPTC	1
OPTN	466
OR10A2	0
OR10A3	0
OR10A4	97
OR10A5	0
OR10A6	0
OR10A7	0
OR10AD1	1
OR10AG1	0
OR10C1	1
OR10G2	0
OR10G3	0
OR10G4	0
OR10G7	0
OR10G8	0
OR10G9	1
OR10H1	1
OR10H2	1
OR10H3	0
OR10H4	0
OR10H5	0
OR10J1	0
OR10J3	0
OR10J5	1
OR10K1	0
OR10K2	0
OR10P1	0
OR10Q1	0
OR10R2	0
OR10S1	0
OR10T2	0
OR10V1	0
OR10V2P	0
OR10W1	0
OR10X1	0
OR10Z1	0
OR11A1	0
OR11G2	0
OR11H1	0
OR11H12	0
OR11H2	0
OR11H4	0
OR11H6	0
OR11L1	0
OR12D2	0
OR12D3	0
OR13A1	0
OR13C2	1
OR13C3	0
OR13C4	0
OR13C5	0
OR13C8	0
OR13C9	0
OR13D1	1
OR13F1	1
OR13G1	0
OR13H1	1
OR13J1	0
OR14A16	0
OR14C36	1
OR14I1	1
OR14J1	0
OR1A1	0
OR1A2	0
OR1B1	0
OR1C1	0
OR1D2	1
OR1D4	0
OR1D5	0
OR1E1	0
OR1E2	0
OR1F1	0
OR1F2P	0
OR1G1	0
OR1I1	0
OR1J1	2
OR1J2	0
OR1J4	0
OR1K1	0
OR1L1	0
OR1L3	0
OR1L4	0
OR1L6	0
OR1L8	0
OR1M1	1
OR1N1	16
OR1N2	0
OR1Q1	0
OR1S1	0
OR1S2	0
OR2A1	0
OR2A1_AS1	0
OR2A12	0
OR2A14	1
OR2A2	0
OR2A20P	0
OR2A25	0
OR2A4	0
OR2A42	0
OR2A5	1
OR2A7	0
OR2A9P	0
OR2AE1	0
OR2AG1	0
OR2AG2	0
OR2AK2	0
OR2AP1	0
OR2AT4	0
OR2B11	0
OR2B2	0
OR2B3	0
OR2B6	0
OR2C1	1
OR2C3	1
OR2D2	0
OR2D3	1
OR2F1	0
OR2F2	0
OR2G2	0
OR2G3	1
OR2G6	0
OR2H1	0
OR2H2	0
OR2J2	0
OR2J3	0
OR2K2	0
OR2L13	0
OR2L1P	0
OR2L2	0
OR2L3	1
OR2L5	0
OR2L8	0
OR2M1P	0
OR2M2	0
OR2M3	0
OR2M4	1
OR2M5	0
OR2M7	0
OR2S2	0
OR2T1	0
OR2T10	0
OR2T11	0
OR2T12	1
OR2T2	0
OR2T27	0
OR2T29	1
OR2T3	0
OR2T33	0
OR2T34	0
OR2T35	0
OR2T4	1
OR2T5	0
OR2T6	0
OR2T8	0
OR2V1	0
OR2V2	0
OR2W1	0
OR2W3	1
OR2W5	1
OR2Y1	0
OR2Z1	1
OR3A1	0
OR3A2	0
OR3A3	0
OR3A4P	1
OR4A15	0
OR4A16	0
OR4A47	0
OR4A5	0
OR4B1	0
OR4C11	0
OR4C12	0
OR4C13	0
OR4C15	0
OR4C16	0
OR4C3	0
OR4C45	0
OR4C46	0
OR4C6	0
OR4D1	0
OR4D10	0
OR4D11	0
OR4D2	25
OR4D5	0
OR4D6	0
OR4D9	0
OR4E2	0
OR4F13P	0
OR4F15	0
OR4F16	0
OR4F17	0
OR4F21	0
OR4F29	0
OR4F3	0
OR4F4	0
OR4F5	0
OR4F6	0
OR4K1	0
OR4K13	0
OR4K14	0
OR4K15	0
OR4K17	0
OR4K2	0
OR4K5	0
OR4L1	0
OR4M1	1
OR4M2	0
OR4N2	0
OR4N3P	0
OR4N4	0
OR4N5	0
OR4P4	0
OR4Q3	0
OR4S1	0
OR4S2	0
OR4X1	0
OR4X2	1
OR51A2	0
OR51A4	0
OR51A7	0
OR51B2	2
OR51B4	0
OR51B5	0
OR51B6	0
OR51D1	0
OR51E1	2
OR51E2	0
OR51F1	0
OR51F2	0
OR51G1	0
OR51G2	0
OR51I1	0
OR51I2	0
OR51L1	0
OR51M1	0
OR51Q1	4
OR51S1	0
OR51T1	0
OR51V1	0
OR52A1	0
OR52A5	0
OR52B2	0
OR52B4	2
OR52B6	3
OR52D1	4
OR52E2	0
OR52E4	0
OR52E6	0
OR52E8	0
OR52H1	1
OR52I1	0
OR52I2	0
OR52J3	0
OR52K1	0
OR52K2	2
OR52L1	0
OR52M1	0
OR52N1	0
OR52N2	0
OR52N4	2
OR52N5	0
OR52R1	0
OR52W1	0
OR56A1	0
OR56A3	3
OR56A4	0
OR56A5	0
OR56B1	0
OR56B4	0
OR5A1	2
OR5A2	0
OR5AC2	0
OR5AK2	0
OR5AK4P	0
OR5AN1	0
OR5AP2	0
OR5AR1	0
OR5AS1	0
OR5AU1	0
OR5B12	0
OR5B17	0
OR5B2	0
OR5B21	0
OR5B3	0
OR5C1	6
OR5D13	0
OR5D14	0
OR5D16	0
OR5D18	0
OR5E1P	0
OR5F1	0
OR5H1	0
OR5H14	0
OR5H15	0
OR5H2	0
OR5H6	0
OR5I1	0
OR5J2	0
OR5K1	0
OR5K2	0
OR5K3	0
OR5K4	0
OR5L1	0
OR5L2	0
OR5M1	0
OR5M10	0
OR5M11	0
OR5M3	0
OR5M8	0
OR5M9	0
OR5P2	1
OR5P3	0
OR5R1	0
OR5T1	0
OR5T2	0
OR5T3	0
OR5V1	0
OR5W2	0
OR6A2	0
OR6B1	0
OR6B2	0
OR6B3	0
OR6C1	0
OR6C2	0
OR6C3	0
OR6C4	0
OR6C6	0
OR6C65	0
OR6C68	0
OR6C70	0
OR6C74	0
OR6C75	0
OR6C76	0
OR6F1	0
OR6K2	0
OR6K3	0
OR6K6	0
OR6M1	0
OR6N1	0
OR6N2	0
OR6P1	0
OR6Q1	0
OR6S1	0
OR6T1	3
OR6V1	1
OR6W1P	0
OR6X1	0
OR6Y1	0
OR7A10	0
OR7A17	0
OR7A5	1
OR7C1	0
OR7C2	0
OR7D2	2
OR7D4	0
OR7E12P	0
OR7E14P	0
OR7E156P	0
OR7E24	0
OR7E2P	1
OR7E37P	0
OR7E47P	12
OR7E5P	0
OR7E91P	0
OR7G1	3
OR7G2	0
OR7G3	0
OR8A1	0
OR8B12	0
OR8B2	0
OR8B3	0
OR8B4	1
OR8B8	0
OR8D1	1
OR8D2	0
OR8D4	0
OR8G1	0
OR8G2	1
